Wavelength (Angstroms), Normalized intensity, Element
714.91715, 2.3572393, 
714.96195, 2.3086362, 
715.00675, 2.2959927, 
715.05156, 2.1321546, 
715.09636, 2.1681822, 
715.14116, 2.1883611, 
715.18596, 2.1455483, 
715.23077, 2.1771141, 
715.27557, 2.1496997, 
715.32037, 2.1406133, 
715.36518, 2.0646340, 
715.40998, 2.2234149, 
715.45478, 2.1752602, 
715.49958, 2.4285080, 
715.54439, 2.7031820, 
715.58919, 2.5921754, 
715.63400, 2.6174853, 
715.67880, 2.5829880, 
715.72360, 2.4687574, 
715.76841, 2.2432054, 
715.81321, 2.1263219, 
715.85801, 2.1423865, 
715.90282, 2.0652017, 
715.94762, 1.9894397, 
715.99243, 2.0436984, 
716.01723, 2.2644977, 
716.06204, 2.1396181, 
716.10684, 2.0286030, 
716.15165, 2.1666121, 
716.19645, 2.2264779, 
716.24126, 2.0841304, 
716.28606, 2.0952096, 
716.33087, 2.1024213, 
716.37567, 2.0633550, 
716.42048, 2.3324260, 
716.46528, 2.2119767, 
716.51009, 2.2893261, 
716.55489, 2.3610849, 
716.59970, 2.2636287, 
716.64451, 2.2314610, 
716.68931, 2.1581946, 
716.73412, 2.0638273, 
716.77892, 2.1470186, 
716.82373, 2.1476404, 
716.86854, 2.2477804, 
716.91334, 2.1533917, 
716.95815, 2.4069344, 
717.00296, 2.6664665, S V
717.04776, 2.5573903, 
717.09257, 2.4917432, 
717.13738, 2.2103314, 
717.18218, 2.2346915, 
717.22699, 2.2500604, 
717.27180, 2.2010245, 
717.31661, 2.1023245, 
717.36141, 2.2434094, 
717.40622, 2.2324606, 
717.45103, 2.2505719, 
717.49584, 2.3982741, 
717.54064, 2.4601376, 
717.58545, 2.5716236, 
717.63026, 2.4053438, 
717.67507, 2.3966673, Fe VIII
717.71988, 2.3230889, 
717.76468, 2.2374556, 
717.80949, 2.0831453, 
717.85430, 2.3471600, 
717.89911, 2.3032503, 
717.94392, 2.2498598, 
717.98873, 2.2928666, 
718.03354, 2.1174519, 
718.07835, 2.3430688, 
718.12315, 2.7238563, 
718.16796, 3.1013954, 
718.21277, 3.6958000, 
718.25758, 4.7145942, 
718.30239, 7.1274555, 
718.34720, 13.731160, 
718.39201, 24.850014, 
718.43682, 37.436578, 
718.48163, 47.431861, O II
718.52644, 47.370687, 
718.57125, 38.113616, O II
718.61606, 24.875022, 
718.66087, 12.516000, 
718.70568, 6.1255562, 
718.75049, 3.6159560, 
718.79530, 2.8016358, 
718.84011, 2.3967252, 
718.88492, 2.2809529, 
718.92974, 2.3925286, 
718.97455, 2.4776200, 
719.01936, 2.4041825, 
719.06417, 2.2056197, 
719.10898, 2.3625082, 
719.15379, 2.4468114, 
719.19860, 2.2991067, 
719.24342, 2.3538391, 
719.28823, 2.3425833, 
719.33304, 2.4219385, S IX
719.37785, 2.3989657, 
719.42266, 2.4402115, 
719.46747, 2.3415700, 
719.51229, 2.4154467, 
719.55710, 2.2024962, 
719.60191, 2.1791298, 
719.64672, 2.2847304, 
719.69154, 2.1640930, 
719.73635, 2.1056620, 
719.78116, 2.2400570, 
719.82598, 2.2669940, 
719.87079, 2.1479361, 
719.91560, 2.3297609, 
719.96041, 2.0823074, 
720.00523, 2.1315139, 
720.05004, 2.2956524, 
720.09485, 2.2441748, 
720.13967, 2.2920578, 
720.18448, 2.5819266, 
720.22930, 2.4112213, 
720.27411, 2.3843292, 
720.31892, 2.4085909, 
720.36374, 2.1995854, 
720.40855, 2.3782784, 
720.45337, 2.3749373, 
720.49818, 2.2424439, 
720.54299, 2.3648566, 
720.58781, 2.2381980, 
720.63262, 2.2408946, 
720.67744, 2.2526156, 
720.72225, 2.2849534, 
720.76707, 2.3326977, 
720.81188, 2.2710790, 
720.85670, 2.1636833, 
720.90151, 2.3473670, 
720.94633, 2.3530960, 
720.99115, 2.2508652, 
721.03596, 2.5565040, 
721.08078, 2.8380140, 
721.12559, 3.3128710, 
721.17041, 4.1824784, 
721.21522, 4.3823845, Fe VIII
721.26004, 4.1583443, 
721.30486, 3.4599008, 
721.34967, 2.6817939, 
721.39449, 2.4763967, 
721.43931, 2.5329699, 
721.48412, 2.4409822, 
721.52894, 2.4936143, 
721.57376, 3.1828223, 
721.61857, 3.5163343, 
721.66339, 3.5727006, S II
721.70821, 3.5308231, 
721.75302, 3.0538512, 
721.79784, 2.5293669, 
721.84266, 2.3805445, 
721.88748, 2.1907478, 
721.93229, 2.3462656, 
721.97711, 2.3470756, 
722.02193, 2.3117021, 
722.06675, 2.3863816, 
722.11156, 2.2782772, 
722.15638, 2.5247305, 
722.20120, 2.2563377, 
722.24602, 2.1645703, 
722.29084, 2.2692581, 
722.33566, 2.3045302, 
722.38047, 2.4618715, 
722.42529, 2.5570632, 
722.47011, 2.5236551, 
722.51493, 2.3579254, 
722.55975, 2.4136195, 
722.60457, 2.4943620, 
722.64939, 2.5145292, 
722.69421, 2.4610101, 
722.73903, 2.3677649, 
722.78385, 2.2889691, 
722.82866, 2.3952005, 
722.87348, 2.3620707, 
722.91830, 2.4438655, 
722.96312, 2.2783718, 
723.02661, 2.1763714, 
723.07137, 2.2493614, 
723.11614, 2.2031776, 
723.16090, 2.1644437, 
723.20566, 2.4553545, 
723.25043, 2.4557544, 
723.29519, 2.3904616, 
723.33995, 2.5779389, 
723.38472, 2.4284242, 
723.42948, 2.2803369, 
723.47425, 2.3892597, 
723.51901, 2.3795995, 
723.56378, 2.5696443, 
723.60854, 2.4836979, 
723.65330, 2.5001189, 
723.69807, 2.4629129, 
723.74283, 2.4494432, Fe VIII
723.78760, 2.5529793, 
723.83236, 2.5848721, 
723.87713, 2.3625028, 
723.92189, 2.4711789, 
723.96666, 2.4188156, 
723.99143, 2.4453821, 
724.03619, 2.3530514, 
724.08096, 2.4807632, 
724.12572, 2.3772027, 
724.17049, 2.6182885, 
724.21525, 2.8122079, 
724.26002, 2.9227714, S III
724.30479, 2.9534630, 
724.34955, 2.7908889, 
724.39432, 2.4730110, 
724.43909, 2.4482003, 
724.48385, 2.3743424, 
724.52862, 2.2749504, 
724.57339, 2.2322830, 
724.61815, 2.2231583, 
724.66292, 2.4269390, 
724.70769, 2.4163160, 
724.75245, 2.4867987, 
724.79722, 2.3865307, 
724.84199, 2.3786217, 
724.88676, 2.3716308, 
724.93152, 2.4020783, 
724.97629, 2.3829265, 
725.02106, 2.6505046, 
725.06583, 2.7886201, 
725.11060, 2.9577181, Ar V
725.15536, 2.9874757, 
725.20013, 2.6840319, 
725.24490, 2.5391629, 
725.28967, 2.7040667, 
725.33444, 2.5261341, 
725.37921, 2.4201281, 
725.42397, 2.4059750, 
725.46874, 2.4708676, 
725.51351, 2.6037590, 
725.55828, 2.6016075, 
725.60305, 2.5770829, 
725.64782, 2.4035027, 
725.69259, 2.6444736, 
725.73736, 2.8328093, 
725.78213, 3.0757169, 
725.82690, 3.7520355, 
725.87167, 4.1049627, (c) 1
725.91644, 3.7039285, 
725.96121, 3.2672561, 
726.00598, 2.8573290, 
726.05075, 2.6477900, 
726.09552, 2.7503423, 
726.14029, 2.6281366, 
726.18506, 2.7293578, 
726.22983, 2.5071042, 
726.27460, 2.5578778, 
726.31937, 2.5441059, 
726.36414, 2.2659601, 
726.40891, 2.4664889, 
726.45368, 2.4668819, 
726.49845, 2.5395036, 
726.54322, 2.6165226, 
726.58800, 2.5946380, 
726.63277, 2.4627512, 
726.67754, 2.8697266, 
726.72231, 2.7484185, 
726.76708, 2.4747908, 
726.81185, 2.5078492, 
726.85663, 2.6040229, 
726.90140, 2.6726118, 
726.94617, 2.5476203, 
726.99094, 2.5971971, 
727.03571, 2.4136277, 
727.08049, 2.4165430, 
727.12526, 2.3356703, 
727.17003, 2.4164672, 
727.21481, 2.4864579, 
727.25958, 2.5221599, 
727.30435, 2.4329842, 
727.34912, 2.4511162, 
727.39390, 2.4685994, 
727.43867, 2.5127235, 
727.48344, 2.5285896, 
727.52822, 2.5307428, 
727.57299, 2.4514868, 
727.61776, 2.5181150, 
727.66254, 2.6422766, 
727.70731, 2.6496109, 
727.75209, 2.5268193, 
727.79686, 2.5588626, 
727.84163, 2.4886302, 
727.88641, 2.4600541, 
727.93118, 2.5275816, 
727.97596, 2.2858391, 
728.02073, 2.5723960, 
728.06551, 2.5825622, 
728.11028, 2.5122639, Fe VII
728.15506, 2.4025732, 
728.19983, 2.4706160, 
728.24461, 2.5913040, 
728.28938, 2.5031225, 
728.33416, 2.4169569, 
728.37893, 2.4827304, 
728.42371, 2.6015912, 
728.46848, 2.3569036, 
728.51326, 2.6058305, 
728.55803, 3.1145713, 
728.60281, 3.6006987, 
728.64759, 4.4098985, 
728.69236, 5.2425619, S III
728.73714, 4.9150264, 
728.78191, 4.0578170, 
728.82669, 3.3325733, 
728.87147, 3.0784754, 
728.91624, 2.7560432, 
728.96102, 2.5260555, 
729.00580, 2.4473986, 
729.05057, 2.4896863, 
729.09535, 2.4870187, 
729.14013, 2.5580657, 
729.18491, 2.5531955, 
729.22968, 2.5877725, 
729.27446, 2.4996701, 
729.31924, 2.7470892, 
729.36402, 2.6941922, 
729.40879, 2.9296827, 
729.45357, 3.2583882, 
729.49835, 3.5479041, 
729.54313, 3.6989418, S III
729.58790, 3.4806696, 
729.63268, 3.0866207, 
729.67746, 2.9303008, 
729.72224, 2.8809161, 
729.76702, 2.9029547, 
729.81180, 2.8893841, 
729.85658, 2.7380010, 
729.90135, 2.6879461, 
729.94613, 2.6439561, 
729.99091, 2.6152937, 
730.03569, 2.8080173, 
730.08047, 2.7298056, 
730.12525, 2.6192381, 
730.17003, 2.3408299, 
730.21481, 2.6167756, 
730.25959, 2.6497463, 
730.30437, 2.8724558, 
730.34915, 2.7923009, 
730.39393, 2.6504438, 
730.43871, 2.5607700, 
730.48349, 2.7916411, 
730.52827, 2.5323930, 
730.57305, 2.4963831, 
730.61783, 2.4911798, 
730.66261, 2.5333818, 
730.70739, 2.5556959, 
730.75217, 2.3923995, 
730.79695, 2.4337978, 
730.84173, 2.8739009, 
730.88651, 2.7828524, 
730.93129, 2.6292280, 
730.97608, 2.5563601, 
731.02086, 2.5298174, 
731.06564, 2.4736878, 
731.11042, 2.6423644, 
731.15520, 2.3789238, 
731.19998, 2.4575291, 
731.24477, 2.3326924, 
731.28955, 2.6813214, 
731.33433, 2.7701941, 
731.37911, 2.7663767, 
731.42389, 2.6915141, 
731.46868, 2.6705771, 
731.51346, 2.6930285, 
731.55824, 2.5585361, 
731.60302, 2.6126085, 
731.64781, 2.8477136, 
731.69259, 2.8430883, 
731.73737, 2.8705795, 
731.78215, 2.8045067, 
731.82694, 2.6824666, 
731.87172, 2.6911627, 
731.91650, 2.6766578, 
731.96129, 2.6622855, 
732.00607, 2.6667392, 
732.05086, 2.8101059, 
732.09564, 2.8668213, 
732.14042, 3.0487654, 
732.18521, 2.8537370, 
732.22999, 2.7116531, 
732.27477, 2.7825779, 
732.31956, 2.8129910, 
732.36434, 2.6528742, 
732.40913, 2.7602023, 
732.45391, 2.8111893, 
732.49870, 2.6581193, 
732.54348, 2.6908579, 
732.58827, 2.6366492, 
732.63305, 2.6112838, 
732.67784, 2.5803114, 
732.72262, 2.6293402, 
732.76741, 2.6221207, 
732.81219, 2.6911301, 
732.85698, 2.8101012, 
732.90176, 2.9008453, 
732.94655, 2.8599334, 
732.99133, 2.6923785, 
733.03612, 2.8329899, 
733.08091, 2.7169841, 
733.12569, 2.7396779, 
733.17048, 2.5826531, 
733.21527, 2.7099261, 
733.26005, 2.7613704, 
733.30484, 2.5082698, 
733.34962, 2.4942987, 
733.39441, 2.5824173, 
733.43920, 2.6410648, 
733.48398, 2.6165598, 
733.52877, 2.6430729, 
733.57356, 2.6927594, 
733.61835, 2.5400165, 
733.66313, 2.5857628, 
733.70792, 2.5909289, 
733.75271, 2.8479107, 
733.79750, 2.9726471, 
733.84228, 3.0146182, 
733.88707, 2.9589335, 
733.93186, 2.8809784, 
733.97665, 2.7229642, 
734.02143, 2.5650418, 
734.06622, 2.8540582, 
734.11101, 2.9526134, 
734.15580, 3.0373853, 
734.20059, 2.7798264, 
734.24538, 2.8121638, 
734.29017, 2.7898329, 
734.33495, 2.8503653, 
734.37974, 2.8168975, 
734.42453, 2.8376197, 
734.46932, 2.8666247, 
734.51411, 2.6642965, 
734.55890, 2.8941486, 
734.60369, 2.5910788, 
734.64848, 2.7051661, 
734.69327, 2.5962308, 
734.73806, 2.6848217, 
734.78285, 2.6981103, 
734.82764, 2.7301206, 
734.87243, 2.7897141, 
734.91722, 2.5840315, 
734.96201, 2.6221446, 
735.00680, 2.8000439, 
735.05159, 2.6485629, 
735.09638, 2.7783441, 
735.14117, 3.0310514, 
735.18596, 3.2358134, 
735.23075, 3.4290938, 
735.27554, 3.3298367, 
735.32033, 3.1460989, 
735.36512, 3.1245259, 
735.40992, 2.9457873, Fe VII
735.45471, 2.8763871, 
735.49950, 3.1525644, 
735.54429, 2.9153046, 
735.58908, 2.8271964, 
735.63387, 2.9275691, 
735.67866, 2.7672540, 
735.72346, 2.9070105, 
735.76825, 3.5903737, 
735.81304, 4.3647201, 
735.85783, 4.7755431, Ne I
735.90263, 4.8484698, 
735.94742, 3.8553788, 
735.99221, 3.1129352, 
736.03700, 2.8755411, 
736.08180, 2.6871374, 
736.12659, 2.6275316, 
736.17138, 2.6975755, 
736.21617, 2.7503782, 
736.26097, 2.7967751, 
736.30576, 2.7529108, 
736.35055, 2.9019457, 
736.39535, 2.8631698, 
736.44014, 2.7719934, 
736.48493, 2.8452139, 
736.52973, 2.6867439, 
736.57452, 2.5316172, 
736.61932, 2.7261516, 
736.66411, 2.8954302, 
736.70890, 3.0000027, 
736.75370, 2.9322029, 
736.79849, 3.1789946, 
736.84329, 3.1161878, 
736.88808, 2.7961286, 
736.93288, 2.8324602, 
736.97767, 2.9332087, 
737.02247, 2.8423958, 
737.06726, 2.9544341, 
737.11206, 2.8897516, 
737.15685, 2.8353702, 
737.20165, 2.8764554, 
737.24644, 2.7479618, 
737.29124, 2.7482155, 
737.33603, 3.0245038, 
737.38083, 2.7423769, 
737.42562, 2.7842167, 
737.47042, 2.7944411, 
737.51522, 2.8079179, 
737.56001, 3.0047565, 
737.60481, 3.2251237, 
737.64960, 3.1300210, 
737.69440, 3.2434497, 
737.73920, 3.3555838, 
737.78399, 2.8532152, 
737.82879, 2.8640972, 
737.87359, 2.9387588, 
737.91838, 2.8352932, 
737.96318, 2.7786566, 
738.00798, 2.8336272, 
738.05277, 2.7313738, 
738.09757, 2.5792264, 
738.14237, 2.7461809, 
738.20936, 3.0875351, 
738.25410, 3.1918352, 
738.29884, 3.2395510, 
738.34358, 3.1908020, 
738.38832, 3.0262704, 
738.43306, 3.3033007, 
738.47780, 3.2833325, 
738.52254, 3.2899166, 
738.56728, 3.2155277, 
738.61202, 2.8419351, 
738.65676, 2.8144971, 
738.70150, 2.8691804, 
738.74624, 2.7150682, 
738.79098, 2.8836978, 
738.83572, 3.0439508, 
738.88046, 3.1020712, Fe VII
738.92520, 2.9815579, 
738.96994, 3.1613906, 
739.01468, 3.0799214, 
739.05942, 2.9479683, 
739.10416, 3.0450138, 
739.14890, 3.2239274, 
739.19365, 3.2366942, 
739.23839, 3.0221407, 
739.28313, 3.0865060, 
739.32787, 3.1996708, 
739.37261, 3.1706306, 
739.41735, 3.2659576, 
739.46209, 3.0436959, 
739.50684, 3.2250307, 
739.55158, 3.3496326, 
739.59632, 2.9959177, 
739.64106, 3.1185453, 
739.68581, 3.1209004, 
739.73055, 3.1603114, 
739.77529, 3.1709854, 
739.82003, 3.2242366, 
739.86478, 3.3717194, 
739.90952, 3.3660188, 
739.95426, 3.4918165, 
739.99900, 3.2504285, 
740.04375, 3.3666656, Fe VII
740.08849, 3.2136380, 
740.13323, 2.9646298, 
740.17798, 2.9741545, 
740.22272, 3.1541552, 
740.26746, 2.9612812, 
740.31221, 3.1211271, 
740.35695, 2.9666427, 
740.40170, 3.0731859, 
740.44644, 3.1632483, 
740.49118, 2.8442686, 
740.53593, 3.0034543, 
740.58067, 3.1984518, 
740.62542, 3.1604734, 
740.67016, 3.1020114, 
740.71491, 3.1015015, 
740.75965, 3.0826345, 
740.80440, 3.0888596, Fe VII
740.84914, 3.2967901, 
740.89389, 2.9272920, 
740.93863, 3.0765946, 
740.98338, 3.0590794, 
741.02812, 3.1159750, 
741.07287, 3.0330428, 
741.11761, 3.0484303, 
741.16236, 3.1835584, 
741.20710, 3.3682077, 
741.25185, 3.1873652, 
741.29660, 3.0897021, 
741.34134, 3.2455136, 
741.38609, 3.0215040, 
741.43083, 3.1226863, 
741.47558, 3.2545295, 
741.52033, 2.9790599, 
741.56507, 3.1001011, 
741.60982, 3.1647744, 
741.65457, 3.1443046, 
741.69931, 3.2875315, 
741.74406, 3.3458301, 
741.78881, 2.9632513, 
741.83356, 3.1693512, 
741.87830, 3.0254388, 
741.92305, 3.0409641, 
741.96780, 3.0236890, 
742.02255, 2.8711074, 
742.06729, 2.8898463, 
742.11204, 3.0570235, 
742.15679, 3.0600656, 
742.20154, 3.1131016, 
742.24629, 3.1727823, 
742.29103, 3.0364108, 
742.33578, 3.2075236, 
742.38053, 3.1104767, 
742.42528, 2.9606492, 
742.47003, 2.9619527, 
742.51478, 3.0059714, 
742.55953, 3.0926954, 
742.60427, 3.1540864, 
742.64902, 3.1394089, 
742.69377, 3.1922408, 
742.73852, 3.2759616, 
742.78327, 3.2117248, 
742.82802, 3.1828879, 
742.87277, 3.2791197, 
742.91752, 2.9581857, 
742.96227, 3.1276759, 
743.00702, 3.1554031, 
743.05177, 3.1128575, 
743.09652, 3.1110079, 
743.14127, 3.0968908, 
743.18602, 3.2019466, 
743.23077, 3.3660404, 
743.27552, 3.3377722, 
743.32027, 3.2861734, 
743.36502, 3.1061022, 
743.40977, 3.0685777, 
743.45452, 3.2688609, 
743.49928, 3.1683031, 
743.54403, 3.4460807, 
743.58878, 4.1996734, 
743.63353, 5.1918401, 
743.67828, 5.8622015, 
743.72303, 5.5182881, Ne I
743.76778, 4.9407229, 
743.81254, 4.0060690, 
743.85729, 3.5679198, 
743.90204, 3.1422484, 
743.94679, 3.1348589, 
743.99154, 3.0486584, 
744.03630, 3.1111110, 
744.08105, 3.2700046, 
744.12580, 2.9569202, 
744.17055, 3.2364574, 
744.21531, 3.3562202, 
744.26006, 3.2356391, 
744.30481, 3.6264646, 
744.34956, 3.5543406, 
744.39432, 3.2864604, 
744.43907, 3.4502244, 
744.48382, 3.1829180, 
744.52858, 3.1132202, 
744.57333, 3.2804159, 
744.61808, 3.5267086, 
744.66284, 3.4525208, 
744.70759, 3.8167016, 
744.75235, 4.4613399, 
744.79710, 5.5689398, 
744.84185, 7.1874230, 
744.88661, 8.5898031, 
744.93136, 8.1942019, 
744.97612, 6.4629400, 
745.02087, 4.9159203, 
745.06563, 4.1277422, 
745.11038, 3.8698060, 
745.15513, 3.6136544, 
745.19989, 3.6888276, 
745.24464, 3.4469687, 
745.28940, 3.2744575, 
745.33416, 3.4192415, 
745.37891, 3.2982114, Fe VII
745.42367, 3.4838072, 
745.46842, 3.4240666, 
745.51318, 3.5065124, 
745.55793, 3.3418507, 
745.60269, 3.1537951, 
745.64744, 3.2315799, 
745.69220, 3.2158135, 
745.73696, 3.4885155, 
745.78171, 3.7286568, 
745.82647, 4.0770525, N II
745.87123, 4.2340200, 
745.91598, 3.8755096, 
745.96074, 3.7371606, 
746.00550, 3.7170804, 
746.05025, 3.6892160, 
746.09501, 3.4872757, 
746.13977, 3.4573472, 
746.18452, 3.6935237, 
746.22928, 3.4796422, 
746.27404, 3.3081811, 
746.31880, 3.4144433, 
746.36355, 3.3189923, 
746.40831, 3.3269056, 
746.45307, 3.4198661, 
746.49783, 3.2154755, 
746.54259, 3.3040867, 
746.58734, 3.3010988, 
746.63210, 3.1611394, 
746.67686, 3.2403850, 
746.72162, 3.5750792, 
746.76638, 3.8646466, 
746.81114, 4.2216270, 
746.85589, 4.8709765, 
746.90065, 5.7601407, 
746.94541, 6.7694065, 
746.99017, 6.2890190, N II
747.03493, 5.2062151, 
747.07969, 4.3738232, 
747.12445, 3.9324885, 
747.16921, 3.7444057, 
747.21397, 3.5957491, 
747.25873, 3.4462266, 
747.30349, 3.4208262, 
747.34825, 3.3109932, 
747.39301, 3.3316027, 
747.43777, 3.6064857, 
747.48253, 3.6860965, 
747.52729, 3.6261713, 
747.57205, 3.5663897, 
747.61681, 3.4805860, 
747.66157, 3.3277001, 
747.70633, 3.4569829, 
747.75109, 3.4261815, 
747.79585, 3.5570063, 
747.84061, 3.4898712, 
747.88537, 3.4051188, 
747.93013, 3.3755683, 
747.97490, 3.3838128, 
748.01966, 3.4873069, 
748.06442, 3.8518114, 
748.10918, 3.8944030, 
748.15394, 4.0369534, 
748.19870, 4.7443572, 
748.24347, 5.7692607, 
748.28823, 8.1779069, 
748.33299, 11.633044, 
748.37775, 13.623679, 
748.42251, 12.453905, 
748.46728, 8.9267117, 
748.51204, 6.3093686, 
748.55680, 4.6180601, 
748.60156, 3.9420166, 
748.64633, 3.6923282, 
748.69109, 3.8305899, 
748.73585, 3.6556385, 
748.78062, 3.5184951, 
748.82538, 3.5073006, 
748.87014, 3.5190110, 
748.91491, 3.4914374, 
748.95967, 3.3709963, 
749.00443, 3.4554139, Fe VII
749.04920, 3.4141402, 
749.09396, 3.3403906, 
749.13873, 3.4738905, 
749.18349, 3.4474126, 
749.22825, 3.5082818, 
749.27302, 3.6717758, 
749.31778, 3.8804602, 
749.36255, 4.2584185, 
749.40731, 4.9758199, 
749.45208, 6.2016657, 
749.49684, 7.1499846, 
749.54161, 7.6382172, Mg IX
749.58637, 7.1768510, 
749.63114, 5.8983332, 
749.67590, 4.9126702, 
749.72067, 4.2022535, 
749.76543, 4.0711811, 
749.81020, 3.8965647, 
749.85496, 3.9253522, 
749.89973, 4.1171614, 
749.94449, 4.6392275, 
749.98926, 5.1439762, 
750.03403, 6.6204622, 
750.07879, 10.388313, 
750.12356, 16.965750, 
750.16832, 24.667115, 
750.21309, 27.749438, S IV
750.25786, 22.951048, 
750.30262, 14.921724, 
750.34739, 9.1029875, 
750.39216, 5.5937602, 
750.43692, 4.4291916, 
750.48169, 4.1788069, 
750.52646, 4.0775854, 
750.57123, 3.7989578, 
750.61599, 3.7568217, 
750.66076, 3.8724393, 
750.70553, 3.6737134, 
750.75030, 3.6690301, 
750.79506, 3.6200749, 
750.83983, 3.4675887, 
750.88460, 3.6657152, 
750.92937, 3.3899426, 
750.97414, 3.6522415, 
751.01890, 3.5497779, 
751.06367, 3.5195388, 
751.10844, 3.3772108, 
751.15321, 3.2039978, 
751.19798, 3.5906671, 
751.24275, 3.5406850, 
751.28752, 3.8141408, 
751.33229, 4.1528799, 
751.37705, 3.9309975, 
751.42182, 4.0297936, 
751.46659, 4.0244961, 
751.51136, 4.0688174, 
751.55613, 4.1574559, 
751.60090, 4.1192733, 
751.64567, 3.7683204, 
751.69044, 4.0295257, 
751.73521, 3.8605618, 
751.77998, 3.8307233, 
751.82475, 3.6945473, 
751.86952, 3.7692954, 
751.91429, 3.8325111, 
751.95906, 3.7530896, 
751.98453, 3.6397934, 
752.02924, 3.7017065, 
752.07395, 3.6940548, 
752.11866, 3.7278499, 
752.16338, 3.7118474, 
752.20809, 3.7978335, 
752.25280, 3.5422980, 
752.29751, 3.7371699, 
752.34222, 3.6668316, 
752.38693, 3.6539731, 
752.43164, 3.7154783, 
752.47636, 3.8897748, 
752.52107, 3.9795045, Fe VIII
752.56578, 4.0125858, 
752.61049, 3.9416618, 
752.65520, 3.9031588, 
752.69991, 3.7806256, 
752.74463, 3.9633954, 
752.78934, 3.7705207, 
752.83405, 4.0017232, 
752.87876, 3.8988812, 
752.92348, 3.9432575, 
752.96819, 3.8975099, 
753.01290, 3.9041079, 
753.05762, 3.8134934, 
753.10233, 3.7901427, 
753.14704, 3.5705459, 
753.19176, 3.6006831, 
753.23647, 3.6409336, 
753.28118, 3.5211992, 
753.32590, 3.6707410, 
753.37061, 3.7431482, 
753.41532, 3.9194231, 
753.46004, 3.8562316, 
753.50475, 3.9799009, 
753.54947, 3.9584754, 
753.59418, 4.0826150, 
753.63889, 5.3086598, 
753.68361, 6.3420447, 
753.72832, 7.9323902, S IV
753.77304, 8.3439165, 
753.81775, 7.2332427, 
753.86247, 5.9330344, 
753.90718, 4.7047558, 
753.95190, 3.9642522, 
753.99661, 3.8551381, 
754.04133, 3.7607802, 
754.08604, 3.6436984, 
754.13076, 3.7709647, 
754.17548, 3.8962387, 
754.22019, 3.8394090, 
754.26491, 3.6635472, 
754.30962, 3.6378699, 
754.35434, 3.8960452, 
754.39906, 3.6522513, 
754.44377, 3.7742543, 
754.48849, 3.8185387, 
754.53320, 3.8915109, 
754.57792, 3.8619924, 
754.62264, 4.0710232, 
754.66735, 3.7923242, 
754.71207, 3.7453305, 
754.75679, 4.1716503, 
754.80151, 4.1904712, 
754.84622, 4.0457063, 
754.89094, 4.6693079, 
754.93566, 4.5134346, Ar VI
754.98037, 4.2261395, 
755.02509, 4.0350999, 
755.06981, 3.6327628, 
755.11453, 3.7139230, 
755.15925, 3.7298773, 
755.20396, 3.7212119, 
755.24868, 3.8903133, 
755.29340, 4.0248710, 
755.33812, 3.8569264, 
755.38284, 3.7023962, 
755.42756, 3.5575811, 
755.47227, 3.7134451, 
755.51699, 3.8293004, 
755.56171, 3.7348605, 
755.60643, 3.6779637, 
755.65115, 3.9521715, 
755.69587, 4.2812518, 
755.74059, 4.0073936, 
755.78531, 4.1174136, 
755.83003, 4.2092779, 
755.87475, 4.1338651, 
755.91947, 4.0339880, 
755.96419, 3.8939299, 
756.00891, 3.8928632, 
756.05363, 3.9948737, 
756.09835, 4.0451249, 
756.14307, 4.0640887, 
756.18779, 4.0462290, 
756.23251, 4.0267995, 
756.27723, 3.8817639, 
756.32195, 3.9870271, 
756.36667, 3.7934734, 
756.41139, 3.9591789, 
756.45611, 4.0649157, 
756.50083, 3.8156985, 
756.54555, 3.6560757, 
756.59027, 3.8365353, 
756.63500, 4.0557174, 
756.67972, 4.0635145, 
756.72444, 3.8495491, 
756.76916, 3.8262089, 
756.81388, 3.8553244, 
756.85860, 4.0280805, 
756.90333, 4.1453667, 
756.94805, 4.2246404, 
756.99277, 3.8124428, 
757.03749, 3.9554445, 
